,stamp,walk,mu_x,mu_y,mu_z,mu_rms,sigma_x,sigma_y,sigma_z,sigma_rms,speed
9674,1530256449.01,481-1,-332.05,21.22,-3.99,193.3142043427732,35.09170129817019,18.169523934324754,33.16458804206679,20.605138501205705,0.8088599933
9675,1527095468.01,491-2,-331.42,0.87,91.33,200.7979418080441,51.13925693633024,32.09506348334587,43.63738191046753,30.39319933230705,0.8089114446
9676,1526565704.01,298-1,-265.91,-19.75,198.0,193.25216332712625,43.02489860534245,27.500681809729738,42.37664451086235,29.811653807178494,0.808961662
9677,1525943588.01,314-2,-310.12,21.41,107.48,192.79663591166434,47.089973455078535,37.229852269381894,43.48459037406239,26.879741711528307,0.8090652859
9678,1530257261.01,481-2,-323.72,-33.82,-53.97,191.41471308600555,32.88010948886879,17.74281826542784,30.007484066479147,20.238353380043243,0.8090974406
9679,1530258726.01,290-1,-340.07,-16.63,-7.01,199.43343183491942,36.651126858529196,25.403800896716223,52.92891364840204,21.926762944247812,0.8091100115
9680,1527095492.01,491-2,-323.6,13.73,109.28,200.39015764666098,68.60976606868734,36.90551584790545,42.155682890922314,37.52938473178544,0.8091729098
9681,1528363563.01,806-2,-339.7,30.88,12.04,199.4120773624489,53.56892756066711,33.90317979187203,43.386384961183374,32.14825140904784,0.809191003
9682,1530259690.01,290-2,-325.06,67.71,30.53,194.98969385230185,30.95603979839798,29.105427328936436,47.20751105491582,19.593688389858475,0.8092178874
9683,1530257320.01,481-2,-326.17,-31.98,-56.44,192.92660085989456,36.80191706963103,16.924526581266605,30.70319853044629,22.483698108783692,0.8093290669
9684,1530257321.01,481-2,-333.52,-30.7,-52.4,197.1798114033648,41.131370023377535,28.964633607211393,34.469696836496844,25.839929855429585,0.8094230115
9685,1525943140.01,314-1,-310.23,44.32,115.88,194.77216656244877,48.73188996950558,31.11330262122618,33.10778760352313,27.48004971920017,0.809471622
9686,1526565630.01,298-1,-236.55,-40.26,224.19,191.87828849376595,45.15049833612027,33.81793015546635,39.70609399072137,26.738780912806988,0.8094870319
9687,1525276840.01,733-1,-270.63,26.05,203.14,198.8854475454409,48.08838841134105,26.903299054205224,57.03280108849645,30.593116131732714,0.809490651
9688,1530256332.01,481-1,-345.9,26.31,-21.32,201.98633982089459,45.54151951790806,24.84056963920111,32.37248214147317,26.69073233211788,0.809588729
9689,1525943613.01,314-2,-311.41,21.35,110.54,195.20736656033512,58.40806365562893,41.013503873724304,55.812797815554816,34.36098621856317,0.8099012449
9690,1526486676.01,161-1,-325.37,-16.86,-20.35,190.66011609929978,49.143596734467856,33.16022315968335,36.95547997252911,28.228711075809436,0.8099312349
9691,1526486897.01,161-1,-340.84,9.73,-22.25,198.69286840419366,29.929156352961243,30.943126862035125,28.694380983042656,18.272676650684176,0.8099406714
9692,1530259744.01,290-2,-324.6,57.65,87.79,198.1340982626731,39.81883976210256,13.814032720389795,34.20564134759061,22.8822880332669,0.8099798614
9693,1525276828.01,733-1,-281.03,23.18,186.42,198.84710473536938,44.927153259471055,35.32177232246422,66.95508643859704,33.645885410072374,0.8100377569
9694,1526488233.01,161-3,-333.05,-28.35,-24.25,196.5026755395057,51.39618176479649,45.01052654657571,39.214888754145406,29.885924878038225,0.8101003648
9695,1527094854.01,491-1,-316.24,-42.31,89.68,193.5044583010128,55.388468113859226,28.452309220869925,37.362783622208894,30.45129363915893,0.8101276137
9696,1530256264.01,481-1,-340.54,27.73,-21.9,198.5841528694038,38.093416754079705,19.48992303730315,28.272071024245825,22.651951258289202,0.8101482349
9697,1528364579.01,988-1,-311.15,-64.04,101.02,194.47364017841127,60.87583674989609,30.58526442586364,46.92589477037173,38.7464399537711,0.8101631896
9698,1528367829.01,863-1,-286.67,-5.4,168.37,194.69793841791446,59.80987460277775,36.89796742369424,48.28636557041748,36.99413614543925,0.8101921547
9699,1527095294.01,491-2,-264.65,202.41,42.99,203.23092374000626,71.86770832578425,74.55106907348816,78.40172128212491,44.04090866210317,0.810293672
9700,1526567036.01,298-2,-220.49,26.04,253.6,196.61956433551512,56.5993807386618,28.03031216379867,46.133068400009996,35.33916977678245,0.8103623117
9701,1527699134.01,915-2,-331.89,-1.1,27.03,194.92213857206806,48.59401094785242,37.00364846876589,41.3457265022638,27.922509936575374,0.8103707695
9702,1530259034.01,290-1,-342.75,20.68,31.59,202.42796231441454,44.47007420726887,30.965748820269148,55.94123613221288,26.06274620796147,0.810482017
9703,1526486959.01,161-1,-324.76,-3.83,-32.85,190.89443116212522,41.02855590926885,37.999224992096885,36.54678508432718,23.83099140381445,0.8105237452
9704,1527699174.01,915-2,-339.38,-2.83,43.11,199.13903307109146,37.44590231253617,27.020012953364773,33.04236523011028,20.81887382906968,0.8105808358
9705,1528363762.01,806-2,-339.25,28.88,23.77,201.11245105504008,78.5323341051315,39.49361467376719,61.8103316606536,47.25309898797599,0.810774583
9706,1530256476.01,481-1,-337.67,20.97,-12.1,196.43185433850513,34.566473641376845,25.23785054238969,24.131929056749698,20.53371052204128,0.8108302504
9707,1526487730.01,161-2,-323.24,-51.41,-34.68,191.49672683192958,32.78692422292766,30.70345094610702,28.06523828510993,19.340293327421424,0.8108475632
9708,1527094665.01,491-1,-331.72,-52.32,80.43,201.99228208313377,62.125691947856794,33.41912027567452,45.556614228891064,36.02648996013483,0.8108676564
9709,1530259557.01,290-2,-337.91,64.45,-8.39,200.6899150285206,41.39180957629178,23.146652025725018,43.38545724087739,23.870372274261985,0.8109129831
9710,1525278270.01,733-2,-278.64,55.36,166.4,192.5334148300981,41.90453913360698,31.033053346391803,41.15069865749546,23.08688315605593,0.8109342271
9711,1530256451.01,481-1,-339.15,32.1,-7.13,197.98691138793674,53.01968973881308,18.584133017173542,34.25307431457796,30.753041893964994,0.8109766161
9712,1530257192.01,481-2,-332.33,-27.93,-57.72,196.58252211529248,29.443863537246596,25.693678210797298,29.466618401167104,18.40503550998735,0.8110196558
9713,1525940726.01,145-1,-319.49,-60.45,65.76,193.41274739153647,44.41497382640229,30.627234612351142,39.507244905206946,27.679760592492666,0.8110324846
9714,1525945921.01,390-1,-331.37,-45.71,21.84,194.28555256060952,22.918837230540298,16.040757463411758,24.989085617525113,13.402390317351824,0.811038772
9715,1525795566.01,78-1,-270.68,-12.67,195.23,195.2207837517099,44.91433624133836,32.59664246513742,29.869333772282225,19.845207432395977,0.811091393
9716,1525943147.01,314-1,-317.67,51.08,136.45,205.86180690685433,51.91494100930867,51.76865460874949,49.5853557010535,30.76041488198271,0.8111046481
9717,1525278181.01,733-2,-297.62,17.89,141.26,193.07178200958185,40.80509281940184,24.228039540994647,46.28274408459379,21.726412304946606,0.8111184246
9718,1525278387.01,733-2,-272.6,76.86,190.24,199.6968161236431,47.29799150069694,39.88659423916763,51.05391659804368,32.698444867402394,0.8111349899
9719,1525277095.01,733-1,-241.17,29.08,234.72,196.0806726012578,37.54199115657026,29.300061433382695,35.87424703042559,27.77324549943152,0.8111566256
9720,1530258921.01,290-1,-335.89,14.19,3.16,196.69455680246793,28.17796834408045,30.03787442546492,46.8974882056598,16.959107414033156,0.8112283983
9721,1530256318.01,481-1,-342.68,33.09,-15.0,201.459010685548,53.034494435225824,23.86256272909513,47.10923476347286,29.403463746077996,0.811310816
9722,1530256471.01,481-1,-336.76,23.37,-10.83,196.35891943297835,44.80248207409941,15.93088509782178,37.09664540089847,26.060725733943226,0.8113393101
9723,1526565769.01,298-1,-269.44,-41.27,183.09,189.58695263654147,4.259859152601173,1.771186043305445,2.746251991351121,2.724100461272274,0.8115101499
9724,1530256251.01,481-1,-336.38,30.6,-9.79,196.60018954757822,42.31590244813408,20.541664976335287,37.24091701341415,24.686611820775294,0.8115109193
9725,1528365353.01,988-2,-297.87,-53.06,131.0,192.1698377264294,51.1628097351973,26.80590233512014,46.06234904995619,33.53152946404007,0.8115163195
9726,1525795548.01,78-1,-278.56,-12.0,186.72,195.40629902583854,38.733014341773085,27.320322106446696,31.650301736318404,20.82910546225962,0.8115312802
9727,1525278207.01,733-2,-302.45,30.39,149.42,198.0259239803989,42.54582823262463,33.59848062040902,54.194682395969444,31.406794886499124,0.811565871
9728,1525943057.01,314-1,-294.14,52.66,136.32,193.46476052067447,50.648794654957,43.53532358901217,56.16669475765864,32.68046975404,0.8116042971
9729,1528365293.01,988-2,-283.72,-46.08,166.55,193.16584619494085,52.42672600878296,19.176381306179746,41.21562203825149,32.83898897843489,0.8116524792
9730,1527095574.01,491-2,-301.76,11.27,104.08,186.11297212636825,47.4689624912953,26.864048466305306,28.70772718276389,25.190969406178166,0.811696164
9731,1530259570.01,290-2,-335.11,63.2,39.19,201.49014951527985,34.74273880971389,37.481462084609255,50.87449164365183,20.282167413194458,0.8117104757
9732,1525943114.01,314-1,-297.7,42.47,147.29,195.4766320627604,21.35204908199679,41.208119345585295,25.21995043611307,9.661934799347398,0.8117248385
9733,1530256456.01,481-1,-333.67,21.95,-16.64,194.6315870555057,40.41065577295177,21.418858513002032,33.90944411222338,23.746129233802286,0.8117269647
9734,1526567058.01,298-2,-231.29,21.65,241.5,194.79546981567583,36.798177944023266,20.464298180001197,30.69218141481638,19.707146063212797,0.8118517607
9735,1525276977.01,733-1,-263.08,44.44,210.13,198.95491709868693,44.240406869738436,31.257101593078005,47.166864428325106,24.15486760305792,0.8119282779
9736,1525946672.01,390-2,-333.97,1.67,67.67,197.14385205972428,18.661969349455056,15.370136629191038,13.955683430058162,10.00257942000897,0.8120167837
9737,1530259732.01,290-2,-339.7,69.19,34.87,204.7354862058458,37.359737686445285,30.490882243713447,58.36568426738439,21.458503086715346,0.8120672497
9738,1530259662.01,290-2,-338.83,69.07,32.8,203.35373167235292,38.79589024626191,23.40694555041302,51.981150429747125,21.206126825253286,0.8121195299
9739,1527095428.01,491-2,-309.02,6.28,102.13,191.35139655620978,62.57299417480355,43.44653726132842,41.41464837469951,34.81100931201942,0.8121628452
9740,1530258919.01,290-1,-332.69,18.59,16.44,193.99015273535105,31.38907293948006,26.652990451354608,31.00881165088401,18.789730574132793,0.8122030286
9741,1527095382.01,491-2,-322.73,6.55,86.75,195.2597375734651,55.79029575114296,25.973977361967492,57.022342112543924,38.22204707680579,0.8122148521
9742,1526566961.01,298-2,-219.08,17.88,249.82,193.7902772958292,42.813708085144874,30.505173331748168,46.318544882152764,31.468212939498507,0.8122824062
9743,1528365140.01,988-2,-301.28,-34.72,153.66,198.50325864467592,42.37052749258618,32.34905871891793,34.591391992806535,21.71150940810446,0.8123453459
9744,1527699084.01,915-2,-345.8,-10.42,33.88,203.28414688181107,57.935826566987046,33.55418900822966,43.1928883035159,32.704774776795986,0.8124334532
9745,1525278301.01,733-2,-277.66,65.59,175.66,196.5243936396751,51.8710362341066,44.93953604566919,46.39918533767591,32.9195894753368,0.8124496118
9746,1530259005.01,290-1,-337.26,12.78,47.24,198.4894395189867,28.825898077943737,30.69839735230489,33.52644329480835,16.757358565871634,0.8125397365
9747,1525943074.01,314-1,-301.54,46.34,130.52,194.8217198762613,49.102834948707404,31.625375887094204,49.98989497888548,26.78912959495996,0.8125923854
9748,1530259025.01,290-1,-342.79,26.59,29.14,201.72576731536995,32.78270733176257,28.17839420549013,46.79316616772152,18.61562428960875,0.8127462871
9749,1525277092.01,733-1,-250.69,68.13,215.19,194.86515730241643,6.780405592588103,9.002949516686185,5.119951171642162,3.1549647918554844,0.8127482403
9750,1530259696.01,290-2,-329.51,64.14,18.32,196.2214078528707,42.542095623041426,25.881275084508484,45.730926078530274,26.38729050579869,0.8128045766
9751,1526487728.01,161-2,-326.31,-59.71,-26.15,194.9217997532711,53.06066245345982,36.75793655797342,41.64549795596158,29.691333992917976,0.8128169652
9752,1528363250.01,806-1,-331.09,28.65,4.96,195.9933233531365,66.10114900665495,50.24388022436164,51.11906102424027,39.719145689783424,0.8128686306
9753,1525278321.01,733-2,-275.02,62.79,175.01,194.84259756619664,49.47605077206546,31.135926194671008,55.967400332693664,30.90763940609424,0.8128981031
9754,1530259847.01,290-2,-303.3,71.76,136.72,197.17437237889507,17.607668783799863,21.01386209148618,20.509061411971047,11.132244921346453,0.8129105752
9755,1530259816.01,290-2,-332.53,64.46,69.77,203.06726051915942,41.204479125454306,28.547651392014718,55.150676333114916,21.943739545570633,0.8129834638
9756,1525943142.01,314-1,-312.51,50.17,133.17,201.7166464519332,49.663969837297536,43.81804536945936,50.92858823882712,30.6877480033826,0.8130068056
9757,1525943228.01,314-1,-316.13,54.48,134.83,203.50460506589218,42.70073886948562,33.33631053371084,46.87921821020483,25.660132182861314,0.8131098939
9758,1528364840.01,988-1,-281.97,-62.92,135.05,186.18997183057633,53.134820033571195,23.9168058067962,45.43861243480044,32.4775982752601,0.8131187871
9759,1526486692.01,161-1,-342.56,-13.9,-20.34,200.91716014194898,57.593631592390494,36.52629190049272,43.990048874717104,33.850082626601576,0.8131329593
9760,1525940716.01,145-1,-312.5,-69.37,96.33,193.70902728497168,19.722829411623476,20.617786011111864,18.99318562011123,10.850165051437417,0.8131427574
9761,1527698931.01,915-2,-324.65,-10.41,41.29,191.21461460636678,52.39472778820404,30.653578910137064,35.62086326859583,28.725502506865567,0.8133461526
9762,1528365191.01,988-2,-307.9,-46.05,132.3,196.93414552733245,55.25477354944096,22.009259415073455,42.46233625226007,33.752417080156086,0.813356323
9763,1528367962.01,863-1,-288.47,9.56,184.15,200.6231451494376,54.85498245373888,40.12139578828233,48.70325964450429,33.95791950362042,0.8134410606
9764,1525942960.01,314-1,-311.51,36.95,115.14,194.81117764878812,46.10064967004261,33.25127817092149,34.708218047027415,27.33980729800993,0.8134585623
9765,1526487722.01,161-2,-345.2,-42.54,-26.18,203.79880165194362,55.346544607590445,40.47157521026331,37.892843651539266,32.62557961526097,0.8134637527
9766,1526487733.01,161-2,-331.54,-36.97,-21.28,194.16993812583678,17.856886626733118,29.616027755254407,22.454879202525227,10.530833848372716,0.8134723649
9767,1527699059.01,915-2,-344.45,3.9,31.2,202.4141934595001,53.68824359205653,38.13043403896683,40.62166909421621,30.035605861600455,0.813474893
9768,1527094758.01,491-1,-327.14,-35.7,103.26,203.85428680756095,73.39237290073132,55.3713825003494,54.149537394145845,43.4840555090486,0.8134789381
9769,1530259641.01,290-2,-334.05,62.27,18.51,196.5461037854123,3.598263470064415,2.4692306494128884,8.716071362718413,2.1195329927325433,0.8135440131
9770,1530257124.01,481-2,-325.95,-33.22,-57.08,193.2675848033779,36.88587127885148,24.107915712479166,30.110357022127793,21.574769159115693,0.81358719
9771,1527094650.01,491-1,-319.29,-57.07,75.86,193.93837398484496,38.71958031797349,31.111173234064957,26.30247897062176,20.659794193419174,0.8136616639
9772,1525943175.01,314-1,-296.02,12.87,159.78,196.55422358396143,46.80961012441783,41.2944681525262,37.745352031740275,30.240819950955856,0.8137569207
9773,1530259740.01,290-2,-328.93,61.19,65.61,197.72860945122613,19.301945497798915,12.148822988256926,30.35717213443967,11.485367697691178,0.8138127259
9774,1525940725.01,145-1,-321.22,-58.98,75.37,195.14846208159352,41.698100676169894,27.798194185953875,34.412688067048755,24.416546586052345,0.8138362877
9775,1526566963.01,298-2,-215.98,30.2,249.12,192.96859674884863,47.075891919325336,27.069909493753386,36.25749026063441,26.913825482706173,0.8138712445
9776,1526565773.01,298-1,-275.16,-43.29,184.38,192.86343152815962,2.6635314903338423,1.8777380008936286,1.9067249408344147,1.6713604786244893,0.8138966455
9777,1525276833.01,733-1,-271.28,25.99,197.34,197.73225370355314,42.92157499440112,38.215309759309825,65.0988817108251,33.94995108460418,0.8139302769
9778,1530256246.01,481-1,-333.61,33.38,-0.76,194.94775490057557,47.41727427847366,20.81094904130996,33.55178683766337,27.103312083429707,0.8139934463
9779,1527094652.01,491-1,-318.98,-46.71,76.3,193.96575704264941,48.56829830249358,39.335555163236236,37.9390300350444,27.25891465567209,0.814109097
9780,1525278203.01,733-2,-298.85,21.06,135.28,191.77491126974184,32.25565841833026,29.072605662375704,42.397424450077146,21.64763437767044,0.8141190216
9781,1530256473.01,481-1,-328.37,30.44,-4.1,191.53549459358123,53.024834747502986,19.75718603445339,30.660234832760164,30.84776022326703,0.8141455618
9782,1525941506.01,145-2,-263.05,-15.34,215.24,201.5026490616586,70.70931692499937,35.230730903573374,52.95906343582748,31.594288847839433,0.8141552733
9783,1525278368.01,733-2,-252.54,75.31,198.0,192.55147704998092,40.395648280476934,26.79727411510357,46.25083783024908,25.251244574026817,0.814155692
9784,1530259739.01,290-2,-332.33,79.8,42.14,199.70634910828215,17.17501382823315,15.175638372075161,29.129373491374643,10.21391824134844,0.8142230401
9785,1526567032.01,298-2,-215.62,25.59,257.61,196.72536272786328,52.53927673655205,29.898861182325994,50.58258494778613,34.737371704318114,0.8142535805
9786,1527761867.01,317-1,-310.79,-61.43,100.88,194.00523591523316,50.05882439690329,35.141785668915574,39.34775215943091,31.175980671151983,0.8143566841
9787,1531322227.01,181-2,-334.16,-42.45,32.89,196.7292532413429,43.56919094956895,28.214313743204883,28.085190047425346,25.315099297393473,0.814423711
9788,1527094684.01,491-1,-315.79,-48.85,80.39,192.5389753678832,53.71727748127226,35.643056827382246,35.88422912645609,30.56184381903329,0.8144466778
9789,1526487738.01,161-2,-326.26,-59.8,-40.04,192.91127638290243,2.042645343665901,3.624913792078374,2.4079867109267865,1.1042845282819824,0.814454943
9790,1528365299.01,988-2,-306.55,-49.29,153.63,201.93137841010554,45.25557976647742,29.645335214836084,41.45712363394257,27.81693273400427,0.8145501179
9791,1526565783.01,298-1,-252.95,-33.08,221.99,197.07029364126333,42.25100590518529,32.48712975933701,41.818774491847556,28.500398198614576,0.8145693697
9792,1525795572.01,78-1,-273.77,-12.45,190.38,194.5830567633946,41.108358030940614,27.36288544726232,30.573773074319742,19.452866642568953,0.814693185
9793,1530259672.01,290-2,-328.92,51.49,63.49,196.25391538699157,20.441956853491305,20.31526273519493,17.096487943434465,12.201667725173222,0.8147132379
9794,1527699168.01,915-2,-329.67,-8.67,56.82,195.28069035690197,44.01001136105284,30.023342585395113,36.71086487676367,24.27835744852689,0.8148197536
9795,1530258794.01,290-1,-338.84,0.0,17.01,197.3625967545815,22.67232674429337,27.148112273231817,31.934149432856376,13.12435657934285,0.8149244424
9796,1525276976.01,733-1,-261.76,40.27,198.09,193.42201861914552,45.68656695353679,24.95990985560646,42.56949494649895,23.5641545564779,0.8149803361
9797,1527094648.01,491-1,-326.75,-44.12,74.39,197.43315697881008,65.48852952998716,33.82256051809207,54.652519612548524,43.68853997767096,0.8150061659
9798,1530259659.01,290-2,-325.83,58.31,27.53,193.5020772119891,30.33613521858051,23.342105731917165,40.755970114818766,19.32328771143242,0.8150133872
9799,1525941507.01,145-2,-238.59,0.17,230.64,194.5134026174461,51.84054301413132,38.83839723778519,44.145785755834055,30.32242628017509,0.8151397281
9800,1525943692.01,314-2,-320.78,33.75,110.49,199.54005389965735,46.97756485813202,35.9653652838394,41.7165422824088,26.06965457618935,0.8152767376
9801,1530258823.01,290-1,-329.96,-2.59,-11.14,192.70352015931942,35.49392060621086,28.305156773987306,41.33207471201996,21.36827831639175,0.8154267166
9802,1530259555.01,290-2,-339.11,63.83,-4.54,201.4160397385636,27.79492579590742,22.70156602527676,47.088729012365576,17.22862741776105,0.8156568937
9803,1525276942.01,733-1,-267.11,51.9,208.07,200.4020850920216,46.589890534320865,30.51802745919206,58.30544657234005,33.431486517504965,0.8156658276
9804,1528364741.01,988-1,-311.18,-64.05,97.55,194.5874683001588,55.059854703767606,30.452380859302277,57.54065953740886,37.09632300558496,0.815806561
9805,1530256435.01,481-1,-348.06,17.49,-18.46,203.00460381434493,38.358003076281236,30.086373992224463,31.223202910656035,22.44431992392536,0.815885586
9806,1526486798.01,161-1,-326.97,-12.81,-18.44,190.89396148754128,38.81300168757887,29.826396027679916,32.25533134227581,22.571858605937393,0.8159048925
9807,1526486980.01,161-1,-340.57,1.19,-33.44,200.09076690293347,55.27481433709208,35.679600614356666,43.28124767148009,32.66106244744544,0.8159327563
9808,1528363249.01,806-1,-348.97,-0.66,-3.65,206.33173241700376,87.1021762070271,35.20176700110379,75.57147279231759,53.58006032531734,0.8160083925
9809,1528364701.01,988-1,-317.45,-72.98,99.75,199.38323411928042,51.56440148009091,27.867895507196096,50.80676628166764,30.585714837750917,0.8160170392
9810,1530258712.01,290-1,-337.99,-4.75,-8.59,198.67252397274856,33.84331396302672,34.12195041318711,54.225288380975904,19.75967826064795,0.81615442
9811,1525276841.01,733-1,-271.95,26.28,189.3,194.96521174662962,37.10400921733391,36.43846319481655,50.01129872338852,23.47501243006787,0.8163171226
9812,1528364712.01,988-1,-307.06,-56.08,130.7,196.80267823689243,54.552143862546785,28.459332388515364,43.315701541127076,36.430470380157814,0.816381255
9813,1526486808.01,161-1,-324.62,-17.33,-26.53,191.2411883380108,51.2711965922388,42.49142384058222,41.192828259297755,30.51690050445477,0.8163894617
9814,1530256162.01,481-1,-338.35,41.03,1.85,197.0028831450478,9.527197909144117,13.57899480815866,9.37056561793364,5.778180152259639,0.816397311
9815,1525940723.01,145-1,-312.88,-64.32,74.32,191.04979324568666,41.22214938597938,25.518965496273548,37.390340998712496,24.514414143120632,0.8164117115
9816,1527094845.01,491-1,-312.55,-42.15,92.92,191.92721328981924,51.409605133671285,34.337843554888536,36.57640769676541,30.27625250044828,0.8164634791
9817,1530259827.01,290-2,-322.79,60.19,61.54,194.90981712151475,29.666241757256678,29.375396167541307,40.582612040133654,18.473671075100846,0.816470909
9818,1528363245.01,806-1,-350.81,4.95,22.61,209.04315163409044,90.3965369911923,55.24407208017892,74.9778493956715,55.831210699930104,0.8164768465
9819,1527095401.01,491-2,-314.88,6.03,87.08,190.80578707819578,54.6935608641456,29.970804126683035,37.00450783350591,30.589349194399208,0.8164802726
9820,1526487734.01,161-2,-328.21,-59.78,-15.99,193.3199691607909,13.08074539160517,16.91601607944376,15.727997329603026,6.780574484327594,0.8165820453
9821,1530256455.01,481-1,-341.42,29.5,-10.98,199.79826119740127,38.27458164369664,23.92467345649675,41.24754053273965,22.650124852378745,0.8165841678
9822,1528364691.01,988-1,-303.74,-79.8,104.8,193.54012003008938,78.44368935739826,30.694950724834204,47.518207036882224,46.866142065162215,0.8166496384
9823,1525943592.01,314-2,-326.56,28.56,102.53,201.58497659629148,45.530938931675905,36.94518101187217,54.83054896679405,28.89291511782708,0.8167630034
9824,1525943492.01,314-2,-320.3,16.65,94.81,194.95038157108303,35.80851853958775,35.731603658386234,29.77975654702369,20.713330457037607,0.8168380407
9825,1525278179.01,733-2,-300.15,29.4,152.56,195.38311143142838,12.552589374308393,10.51950569180891,12.652525439610859,6.6725632786358675,0.8169528909
9826,1530259665.01,290-2,-327.93,66.34,21.93,196.1007167845564,28.13192314791151,31.715680664302322,47.384439428994,19.114624678062953,0.8169711946
9827,1525278205.01,733-2,-300.85,29.6,153.41,199.15889956804477,46.384776597500185,43.52608413353994,59.55956598230044,34.2642581929356,0.8170179508
9828,1527095295.01,491-2,-300.82,123.43,97.49,200.1292306186124,31.609612462034388,50.72026320909624,48.16855717166542,17.969725985730665,0.8170189548
9829,1530259851.01,290-2,-321.75,73.62,-71.05,195.47579969980802,13.293889573785394,12.56246791040678,20.714910089112138,6.386318583807925,0.8170617881
9830,1527094675.01,491-1,-315.99,-53.5,75.57,192.7658258758271,47.844643378334425,40.703685336834056,44.05729338032466,30.733852796934077,0.8173804127
9831,1526486852.01,161-1,-339.31,-8.7,-34.27,199.8605455710496,65.36492866973849,32.180894953372565,48.00809410922289,37.24534410333324,0.8174123249
9832,1526566929.01,298-2,-223.4,14.49,244.88,192.97205568170904,30.878471464760047,29.75180498726086,25.92847083805753,17.127241244346486,0.8175115636
9833,1530259611.01,290-2,-341.77,59.52,20.66,203.48781663707854,30.76584307312251,25.780023273845195,53.166572204722776,18.185666891117588,0.8175742112
9834,1530256450.01,481-1,-341.04,26.28,-18.99,198.90931964137712,32.89951975333378,22.38619217285512,29.90869271633249,19.51783525747134,0.8176168569
9835,1528363324.01,806-1,-343.08,18.26,-22.4,201.94569983520358,59.762309192332914,37.31155853083599,50.42023403357029,35.11297459254223,0.8176255259
9836,1525942967.01,314-1,-317.93,48.8,122.0,201.82037136217687,43.93205094233594,35.17356962265842,58.17043922818531,30.008571607120217,0.8176894689
9837,1530259844.01,290-2,-331.65,69.22,68.11,202.20941035429735,36.40889314439537,27.832204368321246,47.526812432562735,19.28041400404417,0.8178641743
9838,1525278372.01,733-2,-275.25,72.68,192.23,200.5085415816202,39.20009566314858,29.197561542019226,38.4540908096915,20.446305766038893,0.8179332635
9839,1527095328.01,491-2,-312.12,12.92,90.56,190.50462673628797,58.2683928043326,38.83186320536267,39.96281271382183,33.71963610026487,0.8179498981
9840,1528363116.01,806-1,-327.3,10.8,-24.23,191.72136031984724,55.20842327036702,33.81863391682165,36.98833735111651,32.23657338759786,0.8179520505
9841,1527095575.01,491-2,-324.53,15.76,91.03,196.76849267234203,44.580815380609636,33.08296238247114,33.377374072865585,25.14637730279488,0.8179521968
9842,1526488236.01,161-3,-331.55,-28.11,-23.93,195.4223640849045,59.40393505484297,41.365419132410594,39.14901148177307,34.112992863917654,0.8179596294
9843,1530258820.01,290-1,-343.42,-2.42,-13.33,201.71455222987257,41.09383895427634,28.290698117932685,56.685986804500445,24.200056860166764,0.8179687127
9844,1530259624.01,290-2,-340.48,64.21,33.98,204.48448681749164,48.18598966504682,33.514264127383136,56.29511168831623,28.14672244366049,0.8179769005
9845,1528365237.01,988-2,-288.32,-44.65,148.61,190.52583407392368,43.66368743017475,14.64744004937382,44.033599671160204,28.087480314825438,0.8180208607
9846,1530259637.01,290-2,-334.08,58.09,-0.55,195.8043917301469,2.9417001886664096,3.2560558963261057,4.78826690985371,1.663383856432698,0.8180426467
9847,1527699074.01,915-2,-328.13,-8.65,42.35,193.19493268488714,46.87209297652496,32.41184197172386,34.4352653539943,25.807647152512402,0.8180899508
9848,1528365295.01,988-2,-292.87,-54.64,131.32,189.70254609787125,53.27563326700114,21.37733379072329,41.09206249386856,31.75941861325147,0.8181016416
9849,1525278476.01,733-2,-283.09,67.2,188.13,202.32379375889758,33.61966537608606,36.4079661612675,37.71383168016742,19.339833134587707,0.818110996
9850,1525795497.01,78-1,-214.35,-20.23,263.33,197.6105717808479,30.26330286006469,16.554670035974745,26.575949653775318,12.169028464905264,0.8181740366
9851,1526565645.01,298-1,-260.6,-25.56,205.96,193.89148702191724,42.80023364422207,27.626552445066324,42.266752891605,29.354351076057014,0.8182748802
9852,1527095570.01,491-2,-312.19,7.26,112.29,193.47333433505773,43.058261692734405,20.32910229203445,39.08127300894893,23.260744498151876,0.8182974368
9853,1527095469.01,491-2,-314.28,-1.1,106.75,194.34633744821699,60.40663539711511,34.92577844515423,39.28571623376619,33.01178255002983,0.8183127876
9854,1530259669.01,290-2,-329.78,68.64,42.22,198.3706893236307,29.55793632850575,29.595783483462643,44.582637876195705,17.637354788467878,0.8183255512
9855,1526486974.01,161-1,-339.05,-30.25,-14.92,200.94961518255232,68.55689243248996,51.7745835328494,51.03913792375416,40.56261198835063,0.8183413632
9856,1526487715.01,161-2,-318.4,-62.39,-37.54,190.94184454353316,42.624640760949525,38.04179149304091,34.31746494133854,24.1225068275781,0.8183503089
9857,1530256272.01,481-1,-339.79,34.02,0.36,198.4670954216976,49.731940440726824,20.330263156191553,32.93008351037087,28.390996839516664,0.8184108136
9858,1526488266.01,161-3,-337.02,-38.91,-4.48,197.85525115877027,49.579830576556034,34.18043153618749,34.828287353816286,28.95921710900715,0.8185188195
9859,1526486693.01,161-1,-331.56,-1.66,-35.89,194.09702848176914,38.070545044693006,30.861049884927763,29.09601175419064,21.98681880613785,0.8185477431
